time_key,location_key,service_key,customer_key,serviceRevenue,serviceCount
202501,27,SVC007,CUST02093,405730,1
202501,27,SVC003,CUST00588,1969948,4
202501,26,SVC017,CUST03355,478454,1
202501,26,SVC008,CUST03324,1645632,4
202501,26,SVC006,CUST01087,428774,2
202501,26,SVC004,CUST02831,347277,1
202501,25,SVC025,CUST02413,766620,3
202501,31,SVC002,CUST04245,847632,2
202501,30,SVC025,CUST01056,464908,1
202501,30,SVC023,CUST04835,1063704,3
202501,30,SVC016,CUST04204,1208523,3
202501,30,SVC016,CUST01691,848229,3
202501,30,SVC010,CUST03952,791848,4
202501,30,SVC009,CUST04333,274034,2
202501,33,SVC018,CUST03565,571746,2
202501,30,SVC008,CUST02668,501654,2
202501,30,SVC007,CUST04867,725734,2
202501,29,SVC014,CUST00483,689962,2
202501,29,SVC007,CUST00893,678326,2
202501,29,SVC004,CUST02040,337041,3
202501,28,SVC025,CUST04291,815178,3
202501,28,SVC020,CUST03567,298126,1
202501,28,SVC020,CUST00202,487814,1
202501,32,SVC018,CUST04165,767464,2
202501,32,SVC015,CUST00697,1943856,4
202501,32,SVC010,CUST03618,639334,2
202501,32,SVC004,CUST02761,403757,1
202501,32,SVC002,CUST04749,726120,2
202501,32,SVC002,CUST00895,482149,1
202501,31,SVC024,CUST02705,347109,1
202501,36,SVC006,CUST00900,135693,1
202501,31,SVC022,CUST01821,379069,1
202501,31,SVC019,CUST02449,117403,1
202501,31,SVC016,CUST00874,304582,1
202501,31,SVC015,CUST01720,199615,1
202501,31,SVC014,CUST01685,1340592,3
202501,31,SVC010,CUST02366,1310613,3
202501,31,SVC008,CUST01425,737346,2
202501,31,SVC004,CUST04145,296387,1
202501,34,SVC025,CUST04510,1572088,4
202501,34,SVC023,CUST01129,1301844,3
202501,34,SVC015,CUST03012,598832,2
202501,34,SVC009,CUST00491,431190,2
202501,34,SVC002,CUST03007,640779,3
202501,34,SVC002,CUST00518,335731,1
202501,33,SVC021,CUST01465,543558,3
202501,38,SVC006,CUST04845,445159,1
202501,33,SVC018,CUST02934,676298,2
202501,33,SVC016,CUST01013,258046,2
202501,33,SVC015,CUST00442,240935,1
202501,33,SVC014,CUST04617,1251861,3
202501,33,SVC010,CUST01192,483697,1
202501,33,SVC009,CUST00790,941066,2
202501,33,SVC006,CUST01631,925758,2
202501,33,SVC005,CUST04215,206064,2
202501,37,SVC003,CUST03187,1448682,3
202501,36,SVC021,CUST03848,603252,3
202501,36,SVC021,CUST02869,647928,2
202501,36,SVC020,CUST02527,705252,3
202501,36,SVC018,CUST02996,692432,2
202501,36,SVC012,CUST02973,317689,1
202501,36,SVC011,CUST00995,3204064,2
202501,40,SVC001,CUST03761,1344760,4
202501,36,SVC006,CUST00534,397068,2
202501,35,SVC025,CUST01321,1362819,3
202501,35,SVC025,CUST01068,514002,3
202501,35,SVC019,CUST02152,291670,2
202501,35,SVC018,CUST03999,478246,1
202501,35,SVC017,CUST02752,371471,1
202501,35,SVC014,CUST02916,633644,2
202501,35,SVC013,CUST02923,610893,1
202501,39,SVC001,CUST00168,922164,2
202501,38,SVC025,CUST04353,261184,2
202501,38,SVC022,CUST03308,427354,1
202501,38,SVC018,CUST00319,546048,3
202501,38,SVC017,CUST04723,324258,3
202501,38,SVC016,CUST02521,655066,2
202501,38,SVC014,CUST02686,642864,2
202501,41,SVC024,CUST00028,872784,2
202501,38,SVC005,CUST03201,153736,1
202501,38,SVC001,CUST04720,428545,1
202501,37,SVC023,CUST04905,302032,2
202501,37,SVC015,CUST04582,904018,2
202501,37,SVC012,CUST02474,3825984,2
202501,37,SVC011,CUST00880,2050834,2
202501,37,SVC010,CUST00938,928404,2
202501,37,SVC004,CUST00053,812126,2
202501,40,SVC018,CUST00427,208777,1
202501,40,SVC015,CUST04213,773918,2
202501,40,SVC013,CUST04877,3653516,2
202501,40,SVC013,CUST03787,5501829,3
202501,40,SVC013,CUST01562,1873656,1
202501,40,SVC009,CUST00644,955038,3
202501,40,SVC005,CUST04423,764792,2
202501,44,SVC013,CUST01316,2649924,4
202501,40,SVC001,CUST01471,250601,1
202501,39,SVC023,CUST01922,301896,1
202501,39,SVC022,CUST04243,906690,2
202501,39,SVC021,CUST00153,933462,3
202501,39,SVC020,CUST04066,399280,1
202501,39,SVC020,CUST02026,381464,2
202501,39,SVC019,CUST01853,432302,2
202501,39,SVC006,CUST03441,635872,4
202501,42,SVC021,CUST04901,562947,3
202501,42,SVC020,CUST03258,584780,2
202501,42,SVC018,CUST00006,160285,1
202501,42,SVC016,CUST00799,489000,2
202501,42,SVC009,CUST02380,427920,2
202501,42,SVC003,CUST03733,1220262,3
202501,41,SVC024,CUST02039,489471,3
202501,46,SVC011,CUST03129,1333288,2
202501,41,SVC019,CUST01446,336924,1
202501,41,SVC016,CUST04435,210192,1
202501,41,SVC008,CUST04868,724546,2
202501,41,SVC004,CUST04855,425886,1
202501,41,SVC004,CUST02554,968694,2
202501,40,SVC022,CUST02608,709330,2
202501,40,SVC020,CUST00637,743336,2
202501,40,SVC019,CUST00642,508842,3
202501,45,SVC003,CUST00882,869102,2
202501,44,SVC025,CUST00733,1426956,3
202501,44,SVC025,CUST00415,263801,1
202501,44,SVC024,CUST04185,667962,2
202501,44,SVC023,CUST04260,489770,2
202501,44,SVC018,CUST04562,873240,2
202501,44,SVC013,CUST01984,172595,1
202501,47,SVC020,CUST01089,786416,2
202501,44,SVC007,CUST04490,1338261,3
202501,44,SVC001,CUST04030,392255,1
202501,43,SVC025,CUST02632,1844648,4
202501,43,SVC024,CUST01925,989877,3
202501,43,SVC017,CUST04690,145075,1
202501,43,SVC005,CUST01770,780612,2
202501,42,SVC022,CUST01770,215391,1
202501,42,SVC022,CUST00607,881152,2
202501,47,SVC003,CUST02813,807900,2
202501,47,SVC003,CUST00121,1207040,4
202501,47,SVC002,CUST00674,374245,1
202501,46,SVC024,CUST00421,219536,1
202501,46,SVC018,CUST03167,162865,1
202501,46,SVC017,CUST03049,857282,2
202501,46,SVC011,CUST03752,6152888,4
202501,50,SVC014,CUST03247,476784,2
202501,46,SVC011,CUST00691,2478168,2
202501,46,SVC011,CUST00152,1493326,1
202501,46,SVC007,CUST04260,248764,1
202501,46,SVC005,CUST02679,195482,1
202501,45,SVC023,CUST02438,447614,1
202501,45,SVC022,CUST03929,480349,1
202501,45,SVC004,CUST01996,115288,1
202501,45,SVC004,CUST00866,1592844,4
202501,49,SVC002,CUST02297,506366,2
202501,48,SVC016,CUST01068,352462,1
202501,48,SVC013,CUST02643,2081274,2
202501,48,SVC012,CUST04687,306893,1
202501,48,SVC005,CUST03727,658384,2
202501,48,SVC004,CUST04580,177486,1
202501,47,SVC023,CUST00002,274031,1
202501,52,SVC006,CUST02795,1330764,4
202501,47,SVC016,CUST04760,261615,1
202501,47,SVC016,CUST02249,872318,2
202501,47,SVC015,CUST02279,1159704,3
202501,47,SVC014,CUST03845,250054,2
202501,47,SVC013,CUST04118,1229870,2
202501,47,SVC009,CUST04949,347750,2
202501,47,SVC006,CUST04411,234506,2
202501,47,SVC004,CUST01755,485677,1
202501,51,SVC003,CUST02421,152116,1
202501,51,SVC003,CUST01751,189244,1
202501,50,SVC022,CUST03306,267020,2
202501,50,SVC021,CUST04649,581670,3
202501,50,SVC021,CUST02344,900460,2
202501,50,SVC017,CUST04858,1587012,4
202501,50,SVC017,CUST04015,784182,2
202501,53,SVC018,CUST00686,378560,2
202501,50,SVC011,CUST04622,270634,1
202501,50,SVC001,CUST01183,242106,1
202501,49,SVC019,CUST02963,910656,2
202501,49,SVC018,CUST04174,1055823,3
202501,49,SVC018,CUST02264,889815,3
202501,49,SVC010,CUST01735,373536,3
202501,49,SVC005,CUST00129,110491,1
202501,49,SVC003,CUST01994,426914,1
202501,53,SVC002,CUST02197,338688,2
202501,53,SVC002,CUST00862,679096,2
202501,52,SVC020,CUST02896,386450,1
202501,52,SVC019,CUST03822,173946,1
202501,52,SVC018,CUST04033,563296,2
202501,52,SVC018,CUST00478,801600,2
202501,52,SVC013,CUST02173,3867606,3
202501,56,SVC010,CUST04321,250430,1
202501,52,SVC006,CUST02397,913131,3
202501,52,SVC006,CUST00454,210801,1
202501,51,SVC025,CUST03803,330954,2
202501,51,SVC024,CUST00399,359942,2
202501,51,SVC020,CUST01847,425358,1
202501,51,SVC018,CUST01797,478844,2
202501,51,SVC016,CUST00283,573060,3
202501,51,SVC003,CUST02533,465957,3
202501,54,SVC018,CUST02459,303902,2
202501,54,SVC017,CUST00419,1086054,3
202501,54,SVC016,CUST03949,793062,2
202501,54,SVC015,CUST04905,1302039,3
202501,54,SVC013,CUST01415,991715,1
202501,53,SVC022,CUST03564,819744,3
202501,53,SVC020,CUST00249,234118,2
202501,57,SVC025,CUST03213,416260,2
202501,53,SVC018,CUST00244,1862464,4
202501,53,SVC017,CUST00336,391098,1
202501,53,SVC015,CUST01118,437142,1
202501,53,SVC014,CUST04311,1849040,4
202501,53,SVC009,CUST03968,971782,2
202501,53,SVC009,CUST01374,110157,1
202501,53,SVC008,CUST03914,854997,3
202501,53,SVC002,CUST03232,309736,2
202501,56,SVC023,CUST02496,315106,2
202501,56,SVC023,CUST02273,201487,1
202501,56,SVC021,CUST00180,196687,1
202501,56,SVC015,CUST01866,278160,2
202501,56,SVC015,CUST01079,1994208,4
202501,56,SVC015,CUST00002,893802,2
202501,56,SVC012,CUST02195,2371930,2
202501,60,SVC004,CUST04317,248986,1
202501,56,SVC010,CUST00939,253831,1
202501,55,SVC025,CUST04139,226323,1
202501,55,SVC014,CUST02157,875193,3
202501,55,SVC006,CUST03182,300376,2
202501,55,SVC006,CUST01242,187222,1
202501,54,SVC024,CUST03251,406950,1
202501,54,SVC022,CUST02232,1066724,4
202501,54,SVC019,CUST04927,388572,2
202501,58,SVC020,CUST02908,960378,2
202501,58,SVC015,CUST03372,657330,3
202501,58,SVC014,CUST03837,141867,1
202501,58,SVC014,CUST01331,781245,3
202501,58,SVC012,CUST00884,5398344,4
202501,58,SVC012,CUST00823,2059584,2
202501,58,SVC002,CUST02164,742899,3
202501,62,SVC016,CUST03767,829088,2
202501,57,SVC020,CUST01545,669488,2
202501,57,SVC013,CUST01643,161135,1
202501,57,SVC008,CUST04050,763668,2
202501,57,SVC003,CUST00296,578262,3
202501,57,SVC001,CUST03116,537720,3
202501,56,SVC025,CUST03180,1738932,4
202501,56,SVC023,CUST03263,126709,1
202501,56,SVC023,CUST03216,866570,2
202501,61,SVC010,CUST04432,791076,2
202501,61,SVC008,CUST04653,440768,4
202501,61,SVC008,CUST00773,326750,2
202501,61,SVC006,CUST03399,106689,1
202501,60,SVC017,CUST00864,455337,3
202501,60,SVC016,CUST00631,430098,3
202501,60,SVC011,CUST01662,2880118,2
202501,64,SVC025,CUST00047,402918,2
202501,60,SVC004,CUST03855,471603,1
202501,60,SVC004,CUST01344,715480,2
202501,60,SVC002,CUST01997,926264,2
202501,59,SVC016,CUST00552,606536,2
202501,59,SVC013,CUST04424,1931220,2
202501,59,SVC007,CUST01280,1196679,3
202501,59,SVC003,CUST02079,263679,1
202501,58,SVC020,CUST03685,1056036,4
202501,63,SVC011,CUST03981,474804,3
202501,63,SVC001,CUST02332,693306,3
202501,63,SVC001,CUST00974,370464,2
202501,62,SVC023,CUST03875,936208,2
202501,62,SVC021,CUST04533,620904,3
202501,62,SVC019,CUST04490,781848,4
202501,62,SVC017,CUST04494,797576,2
202501,67,SVC017,CUST00517,339853,1
202501,62,SVC016,CUST02773,1631928,4
202501,62,SVC013,CUST02739,3808616,2
202501,62,SVC011,CUST04810,1097281,1
202501,62,SVC007,CUST04255,749368,4
202501,61,SVC025,CUST04338,171685,1
202501,61,SVC018,CUST03449,1295556,4
202501,61,SVC016,CUST04779,389462,1
202501,61,SVC016,CUST02461,563475,3
202501,66,SVC004,CUST04963,1159794,3
202501,66,SVC002,CUST00892,1667356,4
202501,65,SVC018,CUST04273,896788,4
202501,65,SVC012,CUST04268,2827882,2
202501,65,SVC008,CUST01998,926764,2
202501,65,SVC002,CUST02595,853788,2
202501,64,SVC025,CUST03102,873294,2
202501,69,SVC014,CUST01162,608672,4
202501,64,SVC022,CUST03268,193700,1
202501,64,SVC018,CUST03985,415195,1
202501,64,SVC003,CUST01546,335662,2
202501,63,SVC025,CUST00171,1156868,4
202501,63,SVC021,CUST00987,207655,1
202501,63,SVC019,CUST04627,528540,4
202501,63,SVC016,CUST01370,144258,1
202501,63,SVC014,CUST02593,290973,1
202501,68,SVC021,CUST02023,221986,2
202501,68,SVC021,CUST01545,282383,1
202501,68,SVC015,CUST00710,564782,2
202501,68,SVC015,CUST00107,107964,1
202501,68,SVC009,CUST02834,226810,2
202501,68,SVC004,CUST01250,272076,1
202501,67,SVC024,CUST02249,1353513,3
202501,71,SVC016,CUST01716,355256,2
202501,67,SVC015,CUST04736,884342,2
202501,67,SVC006,CUST01598,213946,1
202501,66,SVC021,CUST01706,219792,2
202501,66,SVC013,CUST00423,1887026,2
202501,66,SVC012,CUST04728,413403,1
202501,66,SVC012,CUST03596,1420686,2
202501,66,SVC007,CUST01980,481326,2
202501,66,SVC005,CUST00192,721946,2
202501,70,SVC023,CUST03872,613203,3
202501,70,SVC013,CUST00393,7804900,4
202501,70,SVC006,CUST01768,756304,2
202501,69,SVC025,CUST00020,493066,2
202501,69,SVC019,CUST04565,407789,1
202501,69,SVC018,CUST00739,1176141,3
202501,69,SVC015,CUST00381,303132,1
202501,73,SVC024,CUST01759,774798,2
202501,69,SVC013,CUST04856,561107,1
202501,69,SVC010,CUST02391,128939,1
202501,69,SVC008,CUST01531,720312,4
202501,69,SVC007,CUST00472,482505,1
202501,69,SVC006,CUST02802,1191900,4
202501,69,SVC006,CUST00620,916064,4
202501,69,SVC005,CUST03397,470388,1
202501,69,SVC004,CUST03557,500306,2
202501,73,SVC001,CUST04501,372174,2
202501,72,SVC024,CUST01321,848964,3
202501,72,SVC015,CUST02596,1147336,4
202501,71,SVC024,CUST03089,690210,2
202501,71,SVC024,CUST00378,995733,3
202501,71,SVC017,CUST00944,897390,2
202501,71,SVC016,CUST02441,847706,2
202501,76,SVC016,CUST02869,300852,2
202501,71,SVC013,CUST02109,668902,1
202501,71,SVC011,CUST01201,2577700,2
202501,71,SVC008,CUST01271,455862,1
202501,71,SVC003,CUST02383,562688,2
202501,71,SVC003,CUST02161,924062,2
202501,71,SVC002,CUST01983,136503,1
202501,71,SVC001,CUST01418,472224,3
202501,70,SVC024,CUST01037,586986,2
202501,75,SVC009,CUST01492,437692,1
202501,75,SVC001,CUST01222,328576,1
202501,74,SVC024,CUST03010,1448560,4
202501,74,SVC016,CUST03673,797193,3
202501,74,SVC016,CUST01226,431596,2
202501,74,SVC015,CUST04838,960018,2
202501,74,SVC008,CUST02469,134004,1
202501,78,SVC016,CUST04393,869170,2
202501,73,SVC017,CUST02300,459372,1
202501,73,SVC015,CUST01680,478360,1
202501,73,SVC013,CUST00234,1544317,1
202501,73,SVC011,CUST02527,2103042,3
202501,73,SVC011,CUST00804,3809403,3
202501,73,SVC007,CUST00413,564690,3
202501,73,SVC006,CUST02772,537081,3
202501,73,SVC003,CUST00846,141954,1
202501,77,SVC004,CUST04968,766695,3
202501,77,SVC003,CUST01514,1254660,3
202501,77,SVC001,CUST00649,200775,1
202501,76,SVC018,CUST04563,427912,1
202501,76,SVC018,CUST03351,317635,1
202501,76,SVC018,CUST02942,306262,1
202501,76,SVC017,CUST04138,1653888,4
202501,80,SVC017,CUST02627,111302,1
202501,76,SVC014,CUST04780,811278,3
202501,76,SVC013,CUST03077,1268054,1
202501,76,SVC012,CUST00309,1325766,1
202501,76,SVC011,CUST02745,532286,2
202501,76,SVC002,CUST04117,363370,2
202501,75,SVC019,CUST00873,376379,1
202501,75,SVC013,CUST01021,769135,1
202501,75,SVC011,CUST04643,1129702,2
202501,79,SVC012,CUST01536,1585728,2
202501,79,SVC011,CUST00042,2441490,2
202501,79,SVC009,CUST02340,241282,2
202501,79,SVC005,CUST02417,172359,1
202501,78,SVC024,CUST01841,975862,2
202501,78,SVC019,CUST02045,468279,1
202501,78,SVC018,CUST02680,350508,1
202501,82,SVC014,CUST04311,222279,1
202501,78,SVC011,CUST04045,1732952,1
202501,78,SVC006,CUST02172,465016,2
202501,77,SVC024,CUST03443,163231,1
202501,77,SVC016,CUST04890,889452,4
202501,77,SVC012,CUST01646,2939362,2
202501,77,SVC011,CUST04085,1362696,2
202501,77,SVC008,CUST02514,799548,3
202501,77,SVC007,CUST00368,300006,1
202501,81,SVC016,CUST02851,484690,1
202501,81,SVC013,CUST03089,3805654,2
202501,81,SVC007,CUST00265,1372725,3
202501,81,SVC002,CUST01905,1031667,3
202501,81,SVC001,CUST02606,454236,4
202501,80,SVC024,CUST02925,275230,2
202501,80,SVC019,CUST04977,280584,2
202501,85,SVC003,CUST03322,309432,2
202501,80,SVC007,CUST03739,1178024,4
202501,80,SVC007,CUST01166,230961,1
202501,80,SVC003,CUST02979,760504,2
202501,79,SVC024,CUST00652,916491,3
202501,79,SVC023,CUST00721,280886,2
202501,79,SVC020,CUST04973,569452,2
202501,79,SVC018,CUST02526,394504,2
202501,79,SVC018,CUST00591,389220,1
202501,83,SVC021,CUST01283,1884264,4
202501,83,SVC016,CUST02926,273214,2
202501,83,SVC016,CUST02027,477658,2
202501,83,SVC015,CUST04604,587236,2
202501,83,SVC006,CUST04141,1240816,4
202501,83,SVC005,CUST04170,1260776,4
202501,83,SVC004,CUST04008,752174,2
202501,86,SVC021,CUST04501,293410,1
202501,82,SVC014,CUST03139,1550308,4
202501,82,SVC013,CUST04287,2926922,2
202501,82,SVC003,CUST03452,493510,2
202501,82,SVC001,CUST04589,268252,2
202501,82,SVC001,CUST01758,289210,2
202501,81,SVC021,CUST03943,682532,2
202501,81,SVC017,CUST02396,239482,1
202501,81,SVC016,CUST03735,129741,1
202501,85,SVC011,CUST03992,1270715,1
202501,85,SVC010,CUST01879,444217,1
202501,85,SVC009,CUST04033,233962,1
202501,85,SVC009,CUST00103,1694792,4
202501,85,SVC008,CUST01235,625516,4
202501,85,SVC007,CUST04674,767052,2
202501,85,SVC007,CUST04493,326048,2
202501,88,SVC014,CUST04771,1640464,4
202501,84,SVC024,CUST03913,221622,1
202501,84,SVC020,CUST04707,1186395,3
202501,84,SVC019,CUST02820,1256736,3
202501,84,SVC013,CUST03376,2141004,2
202501,84,SVC007,CUST04611,457038,2
202501,84,SVC007,CUST04037,935840,2
202501,84,SVC004,CUST02646,944595,3
202501,84,SVC001,CUST01520,150859,1
202501,87,SVC018,CUST04192,704000,2
202501,87,SVC014,CUST00439,1139943,3
202501,87,SVC011,CUST00949,3187990,2
202501,87,SVC010,CUST03983,376810,2
202501,87,SVC009,CUST02771,448870,1
202501,87,SVC007,CUST04836,793334,2
202501,87,SVC001,CUST03080,1812132,4
202501,90,SVC007,CUST03878,944184,2
202501,86,SVC020,CUST00762,1488528,4
202501,86,SVC019,CUST03697,165226,1
202501,86,SVC017,CUST01952,344022,2
202501,86,SVC015,CUST04265,386691,1
202501,86,SVC009,CUST04750,457930,2
202501,86,SVC001,CUST02815,144242,1
202501,85,SVC012,CUST01979,5401425,3
202501,85,SVC012,CUST01416,1485062,1
202501,89,SVC010,CUST04476,395582,2
202501,89,SVC010,CUST02418,257380,2
202501,89,SVC009,CUST00892,387239,1
202501,89,SVC009,CUST00169,349008,2
202501,89,SVC005,CUST04608,562764,2
202501,89,SVC002,CUST00773,160851,1
202501,88,SVC025,CUST01895,795976,2
202501,91,SVC016,CUST00182,250103,1
202501,88,SVC014,CUST03551,1449408,3
202501,88,SVC013,CUST01637,5528910,3
202501,88,SVC012,CUST02820,3969652,4
202501,88,SVC006,CUST04403,1188027,3
202501,88,SVC004,CUST00093,270088,1
202501,88,SVC001,CUST01972,743562,2
202501,87,SVC021,CUST04686,950532,2
202501,87,SVC020,CUST02727,349185,3
202501,90,SVC011,CUST03267,3896648,2
202501,90,SVC011,CUST02656,3993932,4
202501,90,SVC010,CUST00674,323311,1
202501,90,SVC010,CUST00091,440228,2
202501,90,SVC009,CUST02028,838520,2
202501,90,SVC009,CUST00352,1926868,4
202501,90,SVC007,CUST04407,601953,3
202501,93,SVC007,CUST03882,1990592,4
202501,90,SVC007,CUST03416,178281,1
202501,90,SVC005,CUST02606,211424,1
202501,90,SVC004,CUST00249,916020,3
202501,90,SVC002,CUST00117,381261,3
202501,89,SVC022,CUST02801,377034,1
202501,89,SVC018,CUST03465,343654,2
202501,89,SVC015,CUST02776,250782,2
202501,89,SVC014,CUST00889,1940288,4
202501,92,SVC011,CUST04247,519637,1
202501,92,SVC009,CUST02927,1480833,3
202501,92,SVC003,CUST04472,282234,2
202501,92,SVC001,CUST00616,853516,2
202501,91,SVC025,CUST04416,275460,1
202501,91,SVC017,CUST04990,622204,2
202501,91,SVC017,CUST04552,931278,2
202501,94,SVC024,CUST04008,287318,1
202501,91,SVC005,CUST01693,354913,1
202501,90,SVC025,CUST00479,554770,2
202501,90,SVC024,CUST02851,115172,1
202501,90,SVC020,CUST04866,152555,1
202501,90,SVC017,CUST02414,313482,2
202501,90,SVC017,CUST01137,129125,1
202501,90,SVC015,CUST04331,994084,2
202501,90,SVC014,CUST02430,348677,1
202501,94,SVC002,CUST00604,420090,1
202501,93,SVC020,CUST03339,419515,1
202501,93,SVC020,CUST03113,322986,1
202501,93,SVC019,CUST01104,440100,2
202501,93,SVC016,CUST04502,282080,1
202501,93,SVC010,CUST03354,311987,1
202501,93,SVC010,CUST01773,304300,2
202501,98,SVC005,CUST01697,937774,2
202501,93,SVC007,CUST02239,609408,2
202501,93,SVC007,CUST00004,1296104,4
202501,93,SVC005,CUST04744,1329591,3
202501,93,SVC004,CUST04446,484386,1
202501,93,SVC002,CUST02550,914332,4
202501,92,SVC025,CUST00264,780834,3
202501,92,SVC013,CUST01150,858623,1
202501,92,SVC012,CUST03420,1245156,3
202501,96,SVC015,CUST01055,960868,4
202501,96,SVC014,CUST01642,203764,1
202501,96,SVC013,CUST01588,1271024,2
202501,96,SVC012,CUST04696,1664775,1
202501,95,SVC022,CUST03173,810006,2
202501,95,SVC018,CUST03244,587072,2
202501,95,SVC010,CUST02895,436731,1
202501,99,SVC022,CUST03560,982101,3
202501,94,SVC022,CUST03522,194894,1
202501,94,SVC022,CUST01389,721640,2
202501,94,SVC020,CUST01999,1495029,3
202501,94,SVC019,CUST04603,655407,3
202501,94,SVC017,CUST04375,1179777,3
202501,94,SVC011,CUST02182,4595040,4
202501,94,SVC008,CUST01089,623392,4
202501,94,SVC004,CUST04184,705380,2
202501,99,SVC007,CUST03759,393034,1
202501,99,SVC004,CUST04759,1599104,4
202501,98,SVC022,CUST03631,489180,3
202501,98,SVC022,CUST03152,590544,2
202501,98,SVC021,CUST00521,241603,1
202501,98,SVC019,CUST02303,1402683,3
202501,98,SVC007,CUST01296,898736,4
202501,101,SVC021,CUST02656,182221,1
202501,98,SVC003,CUST00041,320521,1
202501,98,SVC001,CUST02602,240181,1
202501,97,SVC023,CUST00684,1440495,3
202501,97,SVC021,CUST03643,332010,2
202501,97,SVC018,CUST04875,1932884,4
202501,97,SVC016,CUST04710,156172,1
202501,97,SVC006,CUST04253,676626,3
202501,97,SVC003,CUST02234,417386,1
202501,100,SVC018,CUST03747,894994,2
202501,100,SVC010,CUST02598,311176,2
202501,100,SVC006,CUST00746,535653,3
202501,100,SVC006,CUST00143,142487,1
202501,100,SVC004,CUST03340,1995992,4
202501,99,SVC025,CUST02938,1328428,4
202501,99,SVC025,CUST00014,493454,1
202501,103,SVC015,CUST01855,772590,2
202501,99,SVC022,CUST01613,290064,1
202501,99,SVC019,CUST03922,1322415,3
202501,99,SVC017,CUST00302,1094348,4
202501,99,SVC013,CUST03505,5338578,3
202501,99,SVC012,CUST03810,822300,3
202501,99,SVC012,CUST03286,390966,2
202501,99,SVC012,CUST00878,3098656,2
202501,99,SVC011,CUST03634,2995276,2
202501,102,SVC015,CUST03878,1065352,4
202501,102,SVC011,CUST00465,1569402,2
202501,102,SVC009,CUST04684,636298,2
202501,102,SVC005,CUST02473,297547,1
202501,102,SVC004,CUST03929,917584,2
202501,102,SVC003,CUST01161,1137933,3
202501,102,SVC002,CUST01382,464354,2
202501,105,SVC003,CUST02921,462030,3
202501,101,SVC011,CUST04377,3092476,4
202501,101,SVC010,CUST02984,550930,2
202501,101,SVC006,CUST03959,563842,2
202501,101,SVC005,CUST03450,1441287,3
202501,101,SVC004,CUST01879,421900,2
202501,101,SVC003,CUST00552,169103,1
202501,100,SVC023,CUST00434,1260399,3
202501,100,SVC020,CUST04558,986412,3
202501,104,SVC008,CUST01012,982376,4
202501,104,SVC005,CUST02413,371910,2
202501,104,SVC002,CUST00338,528436,2
202501,104,SVC001,CUST04443,723788,2
202501,103,SVC021,CUST04541,400631,1
202501,103,SVC020,CUST04826,627114,2
202501,103,SVC020,CUST02892,1052913,3
202501,106,SVC024,CUST04445,492388,1
202501,103,SVC011,CUST00024,1236184,1
202501,103,SVC009,CUST04477,820950,3
202501,103,SVC005,CUST01356,212177,1
202501,102,SVC025,CUST00401,257115,1
202501,102,SVC018,CUST04378,910446,2
202501,102,SVC016,CUST02814,1271934,3
202501,102,SVC016,CUST02634,183251,1
202501,102,SVC016,CUST00802,265277,1
202501,106,SVC001,CUST01002,602640,4
202501,105,SVC025,CUST03753,847372,2
202501,105,SVC025,CUST02206,1096149,3
202501,105,SVC021,CUST04351,284406,2
202501,105,SVC016,CUST02773,473208,3
202501,105,SVC015,CUST03579,1435056,3
202501,105,SVC008,CUST04031,330300,3
202501,108,SVC025,CUST02613,713486,2
202501,105,SVC003,CUST01612,492504,2
202501,105,SVC001,CUST04212,1244217,3
202501,105,SVC001,CUST01798,395988,2
202501,104,SVC025,CUST03961,965674,2
202501,104,SVC018,CUST03231,363210,3
202501,104,SVC013,CUST02359,825756,3
202501,104,SVC012,CUST04727,1554293,1
202501,104,SVC010,CUST02147,907966,2
202501,107,SVC025,CUST04915,312300,2
202501,107,SVC013,CUST03193,2000308,2
202501,107,SVC009,CUST00634,379352,1
202501,107,SVC008,CUST00911,709956,2
202501,107,SVC008,CUST00218,211289,1
202501,107,SVC007,CUST00850,1468011,3
202501,107,SVC003,CUST03087,200812,1
202501,111,SVC004,CUST04655,1399410,3
202501,106,SVC024,CUST04008,717069,3
202501,106,SVC020,CUST02114,531045,3
202501,106,SVC019,CUST02762,876264,2
202501,106,SVC014,CUST04097,1789852,4
202501,106,SVC012,CUST04380,844872,3
202501,106,SVC009,CUST02495,101294,1
202501,106,SVC002,CUST03028,827748,4
202501,106,SVC001,CUST02230,379636,1
202501,109,SVC024,CUST00122,397832,2
202501,109,SVC020,CUST00395,919347,3
202501,109,SVC019,CUST02254,211111,1
202501,109,SVC018,CUST01656,371745,3
202501,109,SVC011,CUST00865,1951493,1
202501,109,SVC009,CUST00740,937516,2
202501,109,SVC005,CUST02253,246610,1
202501,112,SVC023,CUST02091,979335,3
202501,108,SVC023,CUST00298,589432,2
202501,108,SVC022,CUST02018,1087260,4
202501,108,SVC017,CUST02197,463880,2
202501,108,SVC014,CUST04071,790888,2
202501,108,SVC013,CUST01135,247059,1
202501,108,SVC012,CUST03663,1644062,1
202501,108,SVC003,CUST00916,949032,3
202501,108,SVC001,CUST01472,1197384,3
202501,111,SVC022,CUST02957,955080,2
202501,111,SVC020,CUST00823,446842,2
202501,111,SVC016,CUST02868,540332,2
202501,111,SVC015,CUST01575,787443,3
202501,111,SVC013,CUST02737,505593,1
202501,111,SVC011,CUST01061,674963,1
202501,111,SVC006,CUST01126,513048,2
202501,114,SVC021,CUST03467,1486566,3
202501,111,SVC004,CUST00623,223459,1
202501,110,SVC023,CUST01882,344863,1
