time_key,location_key,room_key,customer_key,roomRevenue,roomBookingCount,avgRating
202501,47,11,CUST00979,20000000,2,2.58
202501,47,11,CUST00364,20000000,2,3.56
202501,47,9,CUST04683,20000000,2,3.34
202501,47,5,CUST03079,30000000,3,4.08
202501,47,3,CUST03832,30000000,3,4.08
202501,47,2,CUST03676,10000000,1,4.57
202501,47,1,CUST03135,50000000,5,3.84
202501,47,1,CUST00208,30000000,3,2.75
202501,46,14,CUST02286,20000000,2,3.15
202501,46,9,CUST03816,10000000,1,4.33
202501,46,9,CUST02975,10000000,1,3.81
202501,46,6,CUST03125,10000000,1,2.73
202501,46,3,CUST01864,10000000,1,4.7
202501,45,14,CUST04459,20000000,2,4.58
202501,45,14,CUST00943,50000000,5,4.19
202501,50,1,CUST00063,30000000,3,4.38
202501,49,13,CUST02694,20000000,2,2.83
202501,49,10,CUST04439,20000000,2,4.91
202501,49,10,CUST00375,50000000,5,4.8
202501,49,7,CUST03929,10000000,1,3.41
202501,49,4,CUST02858,30000000,3,3.05
202501,49,4,CUST02221,10000000,1,2.84
202501,49,1,CUST04656,20000000,2,3.5
202501,48,15,CUST01507,20000000,2,4.07
202501,48,15,CUST00074,10000000,1,3.66
202501,48,10,CUST02083,30000000,3,2.81
202501,48,9,CUST04437,20000000,2,4.58
202501,48,9,CUST03712,30000000,3,3.22
202501,48,9,CUST01082,30000000,3,4.59
202501,48,7,CUST00737,10000000,1,3.68
202501,48,6,CUST01654,10000000,1,3.96
202501,52,15,CUST00708,50000000,5,2.68
202501,52,14,CUST00978,30000000,3,4.16
202501,52,12,CUST03372,10000000,1,4.78
202501,52,8,CUST04414,50000000,5,2.8
202501,52,6,CUST00763,30000000,3,2.94
202501,52,5,CUST04075,10000000,1,3.64
202501,51,13,CUST01755,10000000,1,4.06
202501,51,12,CUST04314,10000000,1,3.95
202501,51,11,CUST03656,40000000,4,4.57
202501,51,9,CUST00149,30000000,3,3.53
202501,51,8,CUST01030,20000000,2,3.24
202501,51,6,CUST04047,20000000,2,2.71
202501,51,3,CUST03855,10000000,1,2.85
202501,51,3,CUST00562,20000000,2,4.01
202501,50,14,CUST01213,30000000,3,3.62
202501,50,3,CUST02568,40000000,4,4.49
202501,54,8,CUST00329,20000000,2,4.26
202501,54,7,CUST03750,20000000,2,3.44
202501,54,5,CUST04747,30000000,3,3.79
202501,54,4,CUST03096,40000000,4,2.92
202501,54,3,CUST02642,50000000,5,4.7
202501,54,1,CUST02113,30000000,3,4.44
202501,53,15,CUST04792,40000000,4,2.54
202501,53,15,CUST01732,20000000,2,2.91
202501,53,14,CUST04030,30000000,3,3.97
202501,53,13,CUST02573,30000000,3,2.88
202501,53,10,CUST03904,30000000,3,3.16
202501,53,8,CUST02571,40000000,4,3.25
202501,53,5,CUST00564,10000000,1,3.25
202501,53,4,CUST03879,30000000,3,3.25
202501,53,2,CUST03268,10000000,1,3.98
202501,52,15,CUST03846,10000000,1,2.91
202501,56,2,CUST00321,20000000,2,2.63
202501,55,15,CUST04334,30000000,3,3.69
202501,55,15,CUST03619,40000000,4,3.46
202501,55,14,CUST01488,50000000,5,3.49
202501,55,10,CUST02178,30000000,3,3.66
202501,55,8,CUST03992,20000000,2,2.91
202501,55,8,CUST02094,10000000,1,3.53
202501,55,6,CUST04182,10000000,1,4.59
202501,55,6,CUST03403,30000000,3,4.63
202501,55,3,CUST04385,50000000,5,4.61
202501,55,2,CUST04507,20000000,2,4.48
202501,55,1,CUST01427,20000000,2,4.44
202501,54,14,CUST04857,30000000,3,2.53
202501,54,12,CUST00654,20000000,2,2.58
202501,54,11,CUST04311,40000000,4,4.72
202501,54,10,CUST00760,50000000,5,3.13
202501,58,2,CUST04531,20000000,2,4.93
202501,57,15,CUST04744,40000000,4,4.87
202501,57,15,CUST01891,20000000,2,3.63
202501,57,14,CUST04849,20000000,2,4.78
202501,57,13,CUST01917,40000000,4,3.84
202501,57,8,CUST01199,10000000,1,4.07
202501,57,5,CUST01502,50000000,5,3.32
202501,57,3,CUST00037,10000000,1,4.37
202501,57,1,CUST04345,10000000,1,2.83
202501,56,14,CUST02191,20000000,2,3.71
202501,56,13,CUST04072,30000000,3,2.51
202501,56,13,CUST01188,20000000,2,4.7
202501,56,9,CUST00590,30000000,3,4.2
202501,56,8,CUST03919,20000000,2,2.85
202501,56,8,CUST01609,20000000,2,2.93
202501,56,2,CUST00676,10000000,1,3.66
202501,61,8,CUST00781,40000000,4,3.29
202501,61,7,CUST03946,10000000,1,2.99
202501,61,3,CUST00739,40000000,4,3.1
202501,61,2,CUST00474,40000000,4,4.29
202501,60,13,CUST03890,10000000,1,4.83
202501,60,10,CUST03380,20000000,2,4.25
202501,60,6,CUST03373,50000000,5,3.9
202501,60,1,CUST01643,40000000,4,3.64
202501,59,14,CUST02035,10000000,1,3.28
202501,59,13,CUST03978,30000000,3,4.76
202501,59,8,CUST03075,20000000,2,3.98
202501,59,4,CUST00046,10000000,1,4.63
202501,59,2,CUST01672,30000000,3,2.54
202501,58,11,CUST01333,50000000,5,3.25
202501,58,10,CUST01492,30000000,3,3.84
202501,58,5,CUST04815,30000000,3,2.56
202501,63,4,CUST03685,10000000,1,4.01
202501,63,2,CUST04687,20000000,2,4.82
202501,63,2,CUST02002,20000000,2,2.85
202501,62,14,CUST03205,30000000,3,4.61
202501,62,14,CUST01687,30000000,3,4.99
202501,62,13,CUST02495,50000000,5,4.19
202501,62,11,CUST04133,30000000,3,3.99
202501,62,10,CUST00138,10000000,1,3.64
202501,62,8,CUST02692,10000000,1,3.22
202501,62,7,CUST01805,20000000,2,3.89
202501,62,6,CUST00332,20000000,2,3.99
202501,62,5,CUST04039,50000000,5,4.92
202501,62,3,CUST04902,10000000,1,4.08
202501,62,3,CUST00561,20000000,2,3.25
202501,62,3,CUST00240,50000000,5,4.86
202501,61,11,CUST00366,20000000,2,3.46
202501,65,14,CUST03457,30000000,3,3.62
202501,65,11,CUST00483,40000000,4,2.86
202501,65,10,CUST00597,10000000,1,4.07
202501,65,3,CUST01468,10000000,1,3.57
202501,64,15,CUST00897,30000000,3,2.85
202501,64,12,CUST00898,10000000,1,4.12
202501,64,11,CUST03747,40000000,4,3.61
202501,64,9,CUST01591,30000000,3,3.05
202501,64,7,CUST02550,10000000,1,4.34
202501,64,6,CUST02005,30000000,3,4.06
202501,64,5,CUST02056,30000000,3,4.19
202501,64,4,CUST01557,30000000,3,4.66
202501,64,2,CUST02076,10000000,1,2.67
202501,63,12,CUST01016,40000000,4,2.7
202501,63,11,CUST02310,20000000,2,3.5
202501,63,10,CUST03777,20000000,2,4.71
202501,68,9,CUST04774,40000000,4,3.18
202501,68,2,CUST02925,20000000,2,4.95
202501,68,1,CUST02213,10000000,1,3.24
202501,67,15,CUST04356,40000000,4,4.22
202501,67,13,CUST02461,30000000,3,3.04
202501,67,13,CUST01074,30000000,3,3.76
202501,67,9,CUST00190,30000000,3,3.53
202501,67,8,CUST02782,20000000,2,3.86
202501,67,8,CUST01424,30000000,3,4.88
202501,67,3,CUST04307,30000000,3,5.0
202501,67,1,CUST00568,10000000,1,4.6
202501,66,12,CUST00963,20000000,2,2.84
202501,66,11,CUST00417,10000000,1,3.88
202501,66,10,CUST02581,30000000,3,4.13
202501,66,6,CUST00060,10000000,1,2.76
202501,65,15,CUST02480,20000000,2,3.02
202501,70,6,CUST03208,20000000,2,4.65
202501,70,5,CUST04289,20000000,2,4.83
202501,70,4,CUST02772,30000000,3,3.97
202501,70,4,CUST02156,40000000,4,3.17
202501,70,3,CUST01721,30000000,3,3.67
202501,70,2,CUST01520,20000000,2,4.64
202501,69,15,CUST03522,20000000,2,3.8
202501,69,15,CUST00789,10000000,1,3.05
202501,69,12,CUST02569,30000000,3,3.68
202501,69,10,CUST04358,20000000,2,4.3
202501,69,10,CUST00963,40000000,4,3.21
202501,69,9,CUST04796,10000000,1,4.89
202501,69,8,CUST02381,10000000,1,4.89
202501,69,7,CUST04346,40000000,4,3.19
202501,68,11,CUST03146,10000000,1,2.94
202501,68,10,CUST01921,20000000,2,4.09
202501,72,9,CUST02549,20000000,2,4.19
202501,72,7,CUST03883,40000000,4,3.05
202501,72,7,CUST01601,30000000,3,3.25
202501,72,6,CUST04600,40000000,4,4.65
202501,72,6,CUST00549,50000000,5,4.77
202501,72,5,CUST03502,20000000,2,4.32
202501,72,3,CUST04790,10000000,1,3.99
202501,71,13,CUST00150,10000000,1,3.07
202501,71,10,CUST01243,40000000,4,4.29
202501,71,9,CUST02684,20000000,2,4.01
202501,71,4,CUST02295,10000000,1,3.12
202501,70,15,CUST01588,20000000,2,4.11
202501,70,11,CUST03518,30000000,3,4.33
202501,70,9,CUST04643,30000000,3,3.81
202501,70,7,CUST03121,30000000,3,4.51
202501,70,7,CUST00871,20000000,2,4.03
202501,74,6,CUST00698,20000000,2,3.35
202501,74,5,CUST02154,30000000,3,2.82
202501,74,3,CUST02244,20000000,2,2.93
202501,74,2,CUST04172,40000000,4,4.31
202501,74,2,CUST03618,10000000,1,4.91
202501,74,2,CUST00592,10000000,1,3.57
202501,74,1,CUST02179,20000000,2,4.85
202501,73,15,CUST02283,40000000,4,3.62
202501,73,13,CUST04905,30000000,3,2.94
202501,73,10,CUST04623,30000000,3,2.95
202501,73,10,CUST01767,20000000,2,4.8
202501,73,7,CUST02788,30000000,3,3.66
202501,73,1,CUST02898,30000000,3,2.74
202501,72,13,CUST01766,30000000,3,3.79
202501,72,12,CUST04143,40000000,4,2.78
202501,72,10,CUST02545,40000000,4,4.91
202501,76,14,CUST02711,20000000,2,3.4
202501,76,12,CUST02910,40000000,4,4.24
202501,76,11,CUST00933,30000000,3,4.17
202501,76,2,CUST02000,30000000,3,4.01
202501,76,2,CUST00542,30000000,3,4.27
202501,75,14,CUST03518,30000000,3,3.75
202501,75,12,CUST03256,30000000,3,2.77
202501,75,11,CUST04005,30000000,3,4.54
202501,75,8,CUST04789,10000000,1,3.52
202501,75,4,CUST02621,30000000,3,3.56
202501,75,1,CUST02127,50000000,5,3.01
202501,74,11,CUST04363,30000000,3,4.6
202501,74,11,CUST02521,10000000,1,2.51
202501,74,10,CUST01651,30000000,3,3.6
202501,74,8,CUST02983,20000000,2,3.62
202501,74,6,CUST02167,20000000,2,4.59
202501,79,7,CUST01183,50000000,5,3.39
202501,79,6,CUST01752,30000000,3,3.44
202501,79,4,CUST04326,30000000,3,4.15
202501,79,4,CUST04241,40000000,4,3.71
202501,79,3,CUST02076,50000000,5,4.4
202501,78,13,CUST04662,50000000,5,3.39
202501,78,12,CUST03862,10000000,1,3.52
202501,78,12,CUST01289,40000000,4,3.98
202501,78,10,CUST02242,30000000,3,4.71
202501,78,8,CUST02281,20000000,2,4.61
202501,78,7,CUST01151,30000000,3,4.4
202501,78,5,CUST03833,10000000,1,3.0
202501,78,4,CUST03536,30000000,3,4.87
202501,77,9,CUST03904,10000000,1,3.58
202501,77,3,CUST04171,30000000,3,3.08
202501,77,3,CUST01588,30000000,3,3.31
202501,81,6,CUST01243,20000000,2,3.53
202501,81,5,CUST01508,30000000,3,4.72
202501,81,3,CUST00883,10000000,1,4.34
202501,81,1,CUST02571,20000000,2,2.92
202501,80,13,CUST04394,30000000,3,2.66
202501,80,11,CUST03556,30000000,3,3.94
202501,80,7,CUST01653,20000000,2,4.64
202501,80,6,CUST00358,10000000,1,3.31
202501,80,5,CUST03477,20000000,2,4.82
202501,80,4,CUST02894,10000000,1,3.48
202501,80,3,CUST00877,20000000,2,3.1
202501,79,14,CUST04535,20000000,2,3.26
202501,79,13,CUST04089,20000000,2,4.22
202501,79,13,CUST00600,20000000,2,2.56
202501,79,7,CUST02314,30000000,3,2.96
202501,79,7,CUST01222,40000000,4,4.58
202501,82,6,CUST02733,20000000,2,3.26
202501,82,5,CUST02236,40000000,4,2.5
202501,82,5,CUST01890,10000000,1,3.29
202501,82,4,CUST04943,20000000,2,3.04
202501,82,4,CUST03573,40000000,4,3.87
202501,82,2,CUST02756,40000000,4,4.78
202501,82,2,CUST01607,50000000,5,3.91
202501,81,15,CUST03052,40000000,4,3.68
202501,81,14,CUST02231,40000000,4,3.45
202501,81,12,CUST04877,10000000,1,3.52
202501,81,12,CUST04305,10000000,1,3.26
202501,81,11,CUST02739,30000000,3,3.18
202501,81,11,CUST02458,10000000,1,4.26
202501,81,10,CUST04139,40000000,4,4.35
202501,81,7,CUST03378,10000000,1,2.9
202501,81,7,CUST00005,20000000,2,3.91
202501,83,14,CUST03418,30000000,3,4.06
202501,83,13,CUST03196,10000000,1,3.04
202501,83,9,CUST03188,10000000,1,3.26
202501,83,7,CUST04297,30000000,3,2.63
202501,83,7,CUST03270,10000000,1,4.15
202501,83,6,CUST03377,50000000,5,3.54
202501,83,5,CUST02530,20000000,2,3.78
202501,83,5,CUST01244,30000000,3,4.28
202501,83,4,CUST02389,10000000,1,4.31
202501,83,1,CUST04014,30000000,3,3.68
202501,83,1,CUST01134,10000000,1,4.03
202501,82,14,CUST02822,20000000,2,3.54
202501,82,12,CUST04872,20000000,2,4.09
202501,82,7,CUST04735,40000000,4,3.82
202501,82,7,CUST04351,40000000,4,4.95
202501,82,6,CUST02744,20000000,2,3.51
202501,86,14,CUST01514,20000000,2,3.17
202501,86,3,CUST04216,30000000,3,4.2
202501,86,2,CUST04709,30000000,3,3.22
202501,86,2,CUST04555,30000000,3,2.64
202501,86,2,CUST04322,50000000,5,3.09
202501,86,2,CUST00638,10000000,1,3.42
202501,86,1,CUST02982,20000000,2,4.04
202501,85,13,CUST04049,20000000,2,3.35
202501,85,12,CUST03545,40000000,4,3.18
202501,85,11,CUST01738,30000000,3,3.89
202501,85,8,CUST03411,10000000,1,4.11
202501,85,6,CUST01460,20000000,2,3.88
202501,85,5,CUST02881,50000000,5,3.51
202501,84,12,CUST03673,20000000,2,3.3
202501,84,7,CUST01923,20000000,2,5.0
202501,84,6,CUST01714,20000000,2,2.63
202501,89,3,CUST02481,20000000,2,3.82
202501,89,2,CUST03831,20000000,2,3.5
202501,89,2,CUST01051,40000000,4,3.82
202501,89,1,CUST02369,50000000,5,4.86
202501,88,14,CUST02526,20000000,2,4.31
202501,88,14,CUST01697,20000000,2,4.58
202501,88,14,CUST00229,30000000,3,3.19
202501,88,9,CUST03511,20000000,2,2.69
202501,88,7,CUST04956,30000000,3,4.15
202501,88,7,CUST01466,30000000,3,3.99
202501,88,6,CUST04333,30000000,3,4.71
202501,87,15,CUST02543,40000000,4,4.97
202501,87,11,CUST04517,30000000,3,3.3
202501,87,11,CUST02471,40000000,4,4.92
202501,87,4,CUST00279,10000000,1,4.78
202501,86,15,CUST03359,50000000,5,3.33
202501,91,15,CUST04893,20000000,2,4.55
202501,91,14,CUST03604,10000000,1,4.49
202501,91,9,CUST04904,30000000,3,4.68
202501,91,5,CUST02867,20000000,2,3.38
202501,91,5,CUST01226,30000000,3,3.95
202501,90,13,CUST03727,20000000,2,3.75
202501,90,10,CUST01390,10000000,1,4.93
202501,90,9,CUST02036,10000000,1,4.38
202501,90,8,CUST02005,30000000,3,4.52
202501,90,5,CUST02072,20000000,2,4.52
202501,90,1,CUST04592,40000000,4,3.98
202501,89,15,CUST04688,10000000,1,3.96
202501,89,15,CUST04477,40000000,4,3.96
202501,89,8,CUST02517,20000000,2,4.36
202501,89,7,CUST00497,10000000,1,4.44
202501,89,5,CUST03688,40000000,4,2.66
202501,93,14,CUST00662,30000000,3,3.79
202501,93,12,CUST02630,30000000,3,4.72
202501,93,6,CUST04689,20000000,2,2.76
202501,93,6,CUST02510,30000000,3,3.46
202501,93,6,CUST01750,50000000,5,3.48
202501,93,6,CUST00756,30000000,3,3.27
202501,93,6,CUST00439,30000000,3,3.9
202501,92,15,CUST03280,50000000,5,3.99
202501,92,15,CUST02510,30000000,3,4.01
202501,92,11,CUST04358,30000000,3,4.55
202501,92,11,CUST01515,10000000,1,4.65
202501,92,10,CUST00077,40000000,4,2.59
202501,92,9,CUST01749,20000000,2,2.66
202501,92,7,CUST04345,20000000,2,3.87
202501,92,7,CUST03630,20000000,2,3.39
202501,92,5,CUST02558,30000000,3,4.1
202501,95,8,CUST00795,20000000,2,3.16
202501,95,7,CUST04242,20000000,2,4.72
202501,95,6,CUST01956,50000000,5,4.69
202501,95,5,CUST04305,20000000,2,2.8
202501,95,3,CUST02290,20000000,2,3.04
202501,95,2,CUST03262,20000000,2,3.97
202501,95,2,CUST00346,20000000,2,4.6
202501,94,15,CUST02439,50000000,5,3.97
202501,94,13,CUST02966,40000000,4,3.64
202501,94,11,CUST02947,30000000,3,3.46
202501,94,7,CUST04984,10000000,1,3.94
202501,94,7,CUST03344,20000000,2,4.82
202501,94,7,CUST02472,50000000,5,4.45
202501,94,7,CUST01603,30000000,3,3.04
202501,94,2,CUST03422,40000000,4,3.95
202501,93,14,CUST03779,40000000,4,4.65
202501,96,14,CUST02844,30000000,3,4.12
202501,96,12,CUST01760,50000000,5,3.95
202501,96,11,CUST03172,10000000,1,4.62
202501,96,9,CUST04618,20000000,2,4.95
202501,96,6,CUST02148,40000000,4,4.09
202501,96,6,CUST01534,10000000,1,3.75
202501,96,5,CUST00909,50000000,5,4.14
202501,96,4,CUST04304,40000000,4,3.13
202501,96,3,CUST02356,30000000,3,4.56
202501,95,15,CUST00842,20000000,2,3.48
202501,95,12,CUST02901,20000000,2,4.84
202501,95,11,CUST01591,30000000,3,4.02
202501,95,10,CUST04386,40000000,4,3.37
202501,95,9,CUST04322,30000000,3,4.19
202501,95,9,CUST04234,20000000,2,3.98
202501,95,9,CUST03773,30000000,3,4.35
202501,98,8,CUST02302,20000000,2,4.95
202501,98,4,CUST02975,40000000,4,3.43
202501,97,15,CUST01052,50000000,5,3.35
202501,97,13,CUST01662,30000000,3,3.93
202501,97,12,CUST01695,50000000,5,4.02
202501,97,11,CUST00715,30000000,3,2.9
202501,97,10,CUST03895,50000000,5,2.81
202501,97,10,CUST02937,10000000,1,3.09
202501,97,8,CUST00543,30000000,3,4.62
202501,97,7,CUST03889,40000000,4,4.2
202501,97,7,CUST02180,30000000,3,4.51
202501,97,6,CUST04285,20000000,2,4.43
202501,97,3,CUST00733,30000000,3,3.95
202501,97,2,CUST02749,30000000,3,2.96
202501,97,2,CUST00874,40000000,4,4.29
202501,96,14,CUST04200,40000000,4,4.25
202501,100,9,CUST00667,50000000,5,3.86
202501,100,3,CUST02195,40000000,4,2.55
202501,99,15,CUST01292,10000000,1,3.49
202501,99,14,CUST00306,10000000,1,3.56
202501,99,11,CUST04117,30000000,3,3.93
202501,99,10,CUST02436,10000000,1,4.19
202501,99,10,CUST00304,30000000,3,3.58
202501,99,6,CUST01049,10000000,1,4.01
202501,99,5,CUST01798,20000000,2,3.62
202501,99,2,CUST00658,20000000,2,4.74
202501,99,2,CUST00145,40000000,4,3.23
202501,99,1,CUST02312,30000000,3,3.9
202501,98,11,CUST04216,20000000,2,4.25
202501,98,11,CUST02941,10000000,1,4.63
202501,98,11,CUST02659,30000000,3,4.19
202501,98,9,CUST02437,20000000,2,2.93
202501,102,3,CUST01706,30000000,3,4.54
202501,102,2,CUST03136,10000000,1,4.57
202501,102,1,CUST02125,20000000,2,4.47
202501,101,15,CUST04343,20000000,2,4.06
202501,101,15,CUST02086,50000000,5,4.17
202501,101,14,CUST02034,10000000,1,4.16
202501,101,13,CUST03106,20000000,2,3.41
202501,101,13,CUST00039,10000000,1,4.85
202501,101,9,CUST04855,10000000,1,4.2
202501,101,8,CUST04284,50000000,5,4.26
202501,101,6,CUST00329,50000000,5,3.65
202501,100,13,CUST04768,20000000,2,3.41
202501,100,13,CUST04415,40000000,4,3.68
202501,100,13,CUST04024,30000000,3,2.56
202501,100,12,CUST04069,40000000,4,3.51
202501,100,11,CUST00293,30000000,3,2.51
202501,105,1,CUST03506,30000000,3,3.29
202501,104,11,CUST04970,10000000,1,4.06
202501,104,8,CUST02597,20000000,2,4.41
202501,104,7,CUST00580,10000000,1,4.32
202501,104,5,CUST03424,40000000,4,4.85
202501,104,4,CUST03454,20000000,2,3.56
202501,104,1,CUST02387,40000000,4,3.02
202501,103,15,CUST00763,40000000,4,3.05
202501,103,13,CUST02841,10000000,1,3.52
202501,103,11,CUST03571,50000000,5,4.57
202501,103,9,CUST01327,40000000,4,3.55
202501,103,7,CUST04026,30000000,3,3.11
202501,103,5,CUST04668,20000000,2,4.0
202501,103,3,CUST00169,20000000,2,3.81
202501,102,12,CUST04162,30000000,3,4.01
202501,102,11,CUST03255,30000000,3,3.21
202501,106,9,CUST00616,40000000,4,2.63
202501,106,7,CUST04069,30000000,3,3.6
202501,106,3,CUST04191,50000000,5,4.36
202501,106,2,CUST02478,30000000,3,3.54
202501,106,1,CUST03401,20000000,2,4.11
202501,105,15,CUST04737,20000000,2,4.1
202501,105,15,CUST01336,20000000,2,4.51
202501,105,14,CUST02389,20000000,2,4.7
202501,105,13,CUST04283,40000000,4,3.6
202501,105,12,CUST03008,20000000,2,3.04
202501,105,9,CUST04590,10000000,1,3.09
202501,105,9,CUST00947,20000000,2,4.62
202501,105,8,CUST04013,20000000,2,4.01
202501,105,8,CUST02928,40000000,4,3.11
202501,105,5,CUST02108,30000000,3,4.49
202501,105,2,CUST03307,20000000,2,3.06
202501,108,6,CUST04889,50000000,5,3.76
202501,108,6,CUST00747,20000000,2,3.48
202501,108,5,CUST03763,30000000,3,3.24
202501,108,3,CUST04101,20000000,2,2.87
202501,108,3,CUST01362,10000000,1,3.38
202501,108,2,CUST02503,50000000,5,2.84
202501,108,2,CUST00778,10000000,1,4.95
202501,108,1,CUST03494,20000000,2,4.53
202501,107,11,CUST04618,20000000,2,2.77
202501,107,10,CUST03242,10000000,1,3.91
202501,107,10,CUST03152,10000000,1,3.19
202501,107,10,CUST00880,30000000,3,4.48
202501,107,8,CUST04636,40000000,4,4.03
202501,107,7,CUST01077,20000000,2,3.73
202501,107,6,CUST01400,20000000,2,2.59
202501,106,14,CUST02329,30000000,3,4.94
202501,110,5,CUST00104,20000000,2,3.9
202501,110,4,CUST03780,30000000,3,2.98
202501,110,3,CUST04916,20000000,2,2.76
202501,110,3,CUST02939,30000000,3,4.73
202501,110,2,CUST00036,30000000,3,3.26
202501,109,15,CUST04813,20000000,2,3.06
202501,109,14,CUST03053,40000000,4,2.89
202501,109,14,CUST01792,10000000,1,3.12
202501,109,8,CUST02635,40000000,4,4.18
202501,109,7,CUST03295,30000000,3,4.4
202501,109,5,CUST02056,30000000,3,3.23
202501,109,4,CUST03305,20000000,2,4.54
202501,108,11,CUST03988,40000000,4,4.13
202501,108,10,CUST01952,10000000,1,4.45
202501,108,7,CUST04164,20000000,2,2.9
202501,108,7,CUST01512,50000000,5,4.28
202501,111,13,CUST02202,20000000,2,4.81
202501,111,12,CUST04655,30000000,3,2.78
202501,111,11,CUST02042,30000000,3,3.94
202501,111,10,CUST02440,10000000,1,3.82
202501,111,9,CUST03666,10000000,1,4.18
202501,111,7,CUST04805,20000000,2,2.72
202501,111,6,CUST01126,40000000,4,4.31
202501,111,5,CUST01007,40000000,4,3.54
202501,111,3,CUST03194,10000000,1,4.61
202501,111,3,CUST01444,40000000,4,2.53
202501,111,1,CUST04331,50000000,5,3.65
202501,110,14,CUST02119,30000000,3,4.78
202501,110,13,CUST03520,30000000,3,5.0
202501,110,11,CUST00167,40000000,4,4.25
202501,110,10,CUST00224,20000000,2,3.51
202501,110,8,CUST04809,20000000,2,3.69
202501,113,10,CUST01968,10000000,1,2.73
202501,112,13,CUST01661,20000000,2,3.43
202501,112,10,CUST02647,40000000,4,4.65
202501,112,10,CUST01695,10000000,1,3.7
202501,112,8,CUST04530,50000000,5,3.97
202501,112,7,CUST00804,20000000,2,3.08
202501,112,5,CUST02496,20000000,2,3.26
202501,112,5,CUST02420,10000000,1,4.22
202501,112,5,CUST00831,50000000,5,4.29
202501,112,4,CUST04383,10000000,1,2.85
202501,112,2,CUST02238,30000000,3,2.77
202501,112,2,CUST01549,10000000,1,2.67
202501,112,2,CUST00664,30000000,3,4.74
202501,112,1,CUST01953,10000000,1,2.92
202501,111,15,CUST03115,30000000,3,4.33
202501,111,15,CUST01237,20000000,2,4.82
202501,115,9,CUST01453,40000000,4,4.19
202501,115,7,CUST03299,50000000,5,4.07
202501,115,5,CUST04316,10000000,1,2.61
202501,115,1,CUST01133,10000000,1,2.97
202501,114,13,CUST04622,10000000,1,2.99
202501,114,11,CUST02816,20000000,2,3.99
202501,114,10,CUST03247,20000000,2,4.9
202501,114,10,CUST01002,40000000,4,3.69
202501,114,2,CUST01616,30000000,3,3.25
202501,114,2,CUST01055,30000000,3,4.79
202501,113,15,CUST03221,30000000,3,3.49
202501,113,14,CUST01581,10000000,1,3.92
202501,113,13,CUST02552,10000000,1,4.97
202501,113,11,CUST03045,30000000,3,2.86
202501,113,10,CUST04218,10000000,1,2.76
202501,113,10,CUST02506,10000000,1,2.75
202501,117,11,CUST03831,20000000,2,3.98
202501,117,11,CUST02837,20000000,2,4.8
202501,117,8,CUST04759,20000000,2,3.73
202501,117,1,CUST02886,30000000,3,3.28
202501,117,1,CUST02738,20000000,2,4.75
202501,116,15,CUST01815,50000000,5,2.51
202501,116,14,CUST01167,10000000,1,3.76
202501,116,11,CUST03346,10000000,1,4.98
202501,116,11,CUST02369,30000000,3,4.44
202501,116,9,CUST02692,20000000,2,4.11
202501,116,4,CUST01217,40000000,4,4.26
202501,116,4,CUST00442,30000000,3,4.33
202501,116,3,CUST00937,20000000,2,4.88
202501,116,2,CUST00815,10000000,1,3.24
202501,115,13,CUST03523,20000000,2,4.73
202501,115,12,CUST00476,30000000,3,3.65
202501,120,6,CUST04619,20000000,2,2.68
202501,120,6,CUST03561,40000000,4,3.24
202501,120,6,CUST03387,30000000,3,4.21
202501,120,4,CUST03348,30000000,3,3.58
202501,120,4,CUST01827,50000000,5,4.12
202501,120,3,CUST00288,10000000,1,3.64
202501,119,15,CUST03686,40000000,4,4.99
202501,119,14,CUST04038,20000000,2,2.85
202501,119,10,CUST02190,30000000,3,3.08
202501,119,7,CUST01049,20000000,2,2.72
202501,119,6,CUST03662,20000000,2,4.32
202501,119,6,CUST01495,10000000,1,3.71
202501,118,4,CUST02031,40000000,4,2.6
202501,118,2,CUST03455,20000000,2,3.15
202501,117,14,CUST02315,20000000,2,3.84
202501,117,12,CUST00721,20000000,2,2.67
202501,122,3,CUST02003,20000000,2,4.04
202501,121,15,CUST01313,30000000,3,2.55
202501,121,14,CUST03272,20000000,2,3.78
202501,121,11,CUST01460,10000000,1,2.68
202501,121,9,CUST02330,30000000,3,4.32
202501,121,9,CUST00483,20000000,2,2.58
202501,121,6,CUST03681,30000000,3,4.21
202501,121,5,CUST04962,30000000,3,4.18
202501,121,3,CUST03871,40000000,4,4.2
202501,121,3,CUST00997,40000000,4,4.59
202501,120,15,CUST02519,10000000,1,2.76
202501,120,13,CUST00821,40000000,4,2.78
202501,120,11,CUST02239,10000000,1,2.75
202501,120,9,CUST03901,10000000,1,3.6
202501,120,8,CUST04760,30000000,3,3.96
202501,120,7,CUST00410,20000000,2,3.04
202501,124,12,CUST01228,30000000,3,4.61
202501,124,12,CUST00483,20000000,2,4.27
202501,124,12,CUST00291,10000000,1,3.07
202501,124,5,CUST04850,10000000,1,4.63
202501,124,4,CUST04835,20000000,2,3.37
202501,123,13,CUST02978,40000000,4,4.31
202501,123,13,CUST01083,20000000,2,2.97
202501,123,12,CUST04611,40000000,4,4.19
202501,123,12,CUST04410,40000000,4,4.25
202501,123,12,CUST00590,20000000,2,3.59
202501,123,10,CUST01056,40000000,4,3.1
202501,123,9,CUST01776,30000000,3,3.82
202501,123,9,CUST01745,20000000,2,4.78
202501,123,5,CUST02473,10000000,1,3.78
202501,123,2,CUST01351,30000000,3,3.0
202501,122,4,CUST00293,40000000,4,3.44
